Citation,Citation URL,Title,Number of Consequences,Relevant Subsections,Related Statutes,Notes,Current Through,Jurisdiction,Consequences,Keywords,Offense Type,Discretion,Duration
"Cal Fish & G Code § 3033","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=FGC&sectionNum=3033","Ineligible for reduced hunting license fee for disabled/recovering veteran","1","(a) - (c)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation|Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Indefinite"
"Cal Fish & G Code § 3218","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=FGC&sectionNum=3218","Revoke domesticated game breeding license","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation|Occupational & professional licensure & certification","Wildlife, fish & game","Recreational license offenses","Discretionary","Indefinite"
"Cal Fish & G Code § 4808","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=FGC&sectionNum=4808","Ineligible to take a mountain lion that is killing livestock/domestic animals","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms|Occupational & professional licensure & certification","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Indefinite"
"Cal Fish & G Code § 5650","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=FGC&sectionNum=5650","Ineligible to raise affirmative defense in prosecution for water pollution","1","(c) - (e)","","","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights|Business licensure & participation","Wildlife, fish & game","Other","Mandatory/Automatic","Time-limited"
"Cal Fish & G Code § 7150","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=FGC&sectionNum=7150","Ineligible for reduced fishing license fee for disabled/recovering veteran/person over 65","1","(a)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation|Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Indefinite"
"Cal Fish & G Code § 7151","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=FGC&sectionNum=7151","Ineligible for free sport fishing license for blind/disabled/Native American person","1","(a)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation|Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Indefinite"
"Cal Fish & G Code § 7924","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=FGC&sectionNum=7924","Suspend/revoke commercial passenger fishing boat license","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Commercial fishing|Maritime & sea vessels","Recreational license offenses","Discretionary","Indefinite"
"Cal Fish & G Code § 8276.5","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=FGC&sectionNum=8276.5","Impose civil penalty (conviction for illegally taking Dungeness crab)","1","(a), (b)","","To become noperative April 1, 2029; repealed effective January 1, 2030","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Wildlife, fish & game|Commercial fishing","Recreational license offenses","Mandatory/Automatic","Indefinite"
"Cal Fish & G Code § 8405.3","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=FGC&sectionNum=8405.3","Revoke sea cucumber permit","1","(c)","","To become noperative April 1, 2030; repealed effective January 1, 2031","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Wildlife, fish & game|Commercial fishing","Recreational license offenses","Discretionary","Indefinite"
"Cal Fish & G Code § 8576","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=FGC&sectionNum=8576","Forfeit gill nets/shark","1","(e)","","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Wildlife, fish & game|Commercial fishing","Recreational license offenses","Mandatory/Automatic","Indefinite"
"Cal Fish & G Code § 8581","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=FGC&sectionNum=8581","Suspend/revoke commercial fishing/fish retailer/processor/wholesaler license (conviction for failing to report shark/swordfish landings)","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Agriculture, livestock & food|Commercial fishing","Recreational license offenses","Discretionary","Indefinite"
"Cal Fish & G Code § 8589.5","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=FGC&sectionNum=8589.5","Suspend/revoke nearshore fishing permit","2","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Wildlife, fish & game|Commercial fishing","Recreational license offenses","Varies","Indefinite"
"Cal Fish & G Code § 8684","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=FGC&sectionNum=8684","Revoke gill/trammel net permit (conviction for failing to deliver swordfish/marlin caught incidentally)","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Wildlife, fish & game|Commercial fishing","Recreational license offenses","Mandatory/Automatic","Indefinite"
"Cal Food & Agr Code § 16522.5","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=FAC&sectionNum=16522.5","Deny/suspend/revoke dairy exemption number","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Agriculture, livestock & food","Other|Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary","Indefinite"
"Cal Food & Agr Code § 19242","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=FAC&sectionNum=19242","Ineligible for license to slaughter animals for pet food or horsemeat","1","(c)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Domestic animals|Agriculture, livestock & food","Other","Mandatory/Automatic","Indefinite"
"Cal Food & Agr Code § 19262","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=FAC&sectionNum=19262","Ineligible for license as pet food processor","1","(c)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Domestic animals|Agriculture, livestock & food","Other","Mandatory/Automatic","Indefinite"
"Cal Food & Agr Code § 19282","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=FAC&sectionNum=19282","Ineligible for license as horsemeat and pet food importer","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Domestic animals|Agriculture, livestock & food","Other","Mandatory/Automatic","Indefinite"
"Cal Food & Agr Code § 56133.5","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=FAC&sectionNum=56133.5","Ineligible for employment as agent of licensed produce dealer","1","(a), (d)","Background check:
Cal Food & Agr Code § 56133.5(c)","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Agriculture, livestock & food","Other|Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary (waiver)","Indefinite"
"Cal Food & Agr Code § 56652","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=FAC&sectionNum=56652","Liable for fine and cost of investigation (produce dealer violations)","1","(a), (b)","","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Agriculture, livestock & food","Other|Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Indefinite"
"Cal Food & Agr Code § 57191","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=FAC&sectionNum=57191","Deny/suspend dairy produce exchange license","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Agriculture, livestock & food","Any felony|Any misdemeanor","Discretionary","Indefinite"
"Cal Food & Agr Code § 6761","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=FAC&sectionNum=6761","Deny/suspend/revoke nursery stock license","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation|Occupational & professional licensure & certification","Agriculture, livestock & food","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary","Indefinite"
"Cal Food & Agr Code § 80173","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=FAC&sectionNum=80173","Ineligible for permit to harvest native desert plants (first offense)","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Wildlife, fish & game|Agriculture, livestock & food","Other","Mandatory/Automatic","Time-limited"
"Cal Food & Agr Code § 80174","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=FAC&sectionNum=80174","Ineligible for permit to harvest native desert plants (second offense)","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Wildlife, fish & game|Agriculture, livestock & food","Other","Mandatory/Automatic","Indefinite"
"Cal Gov Code § 1029","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=GOV&sectionNum=1029","Ineligible to serve as peace officer (felony)","1","(a)- (e)","Additional offense details:_x000D_
11 CCR 1011_x000D_
_x000D_
Background check:_x000D_
11 CCR 1953_x000D_
_x000D_
Reapplication:_x000D_
11 CCR 1008_x000D_
11 CCR 1080_x000D_
_x000D_
See also:_x000D_
Cal Pen Code § 13510.7","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Public employment|Public office","Any felony","Mandatory/Automatic","Indefinite"
"Cal Gov Code § 1041","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=GOV&sectionNum=1041","Background check for employment with Department of Managed Health Care (access to medical information)","1","(a)(1)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Health care|Public employment","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Cal Gov Code § 1097","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=GOV&sectionNum=1097","Ineligible for state office (financial interest in public contracts)","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Political & civic participation|Employment & volunteering","Public office","Public corruption offenses","Mandatory/Automatic","Indefinite"
"Cal Gov Code § 24056","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=GOV&sectionNum=24056","Forfeit county office for receipt of illegal fees","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Political & civic participation|Employment & volunteering","Public office","Public corruption offenses","Mandatory/Automatic","Indefinite"
"Cal Gov Code § 27011","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=GOV&sectionNum=27011","Forfeit county office for deposit of money from private source","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Political & civic participation|Employment & volunteering","Public office","Public corruption offenses","Mandatory/Automatic","Indefinite"
"Cal Gov Code § 3001","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=GOV&sectionNum=3001","Forfeit public office (intoxicated while on duty)","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Political & civic participation|Employment & volunteering","Public office","Other","Mandatory/Automatic","Indefinite"
"Cal Gov Code § 50883","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=GOV&sectionNum=50883","Suspend/revoke payments from police officers and firemen's pension fund","1","(a)","","","2023 legislative session and all 2023 regulatory rulemaking","","Government benefits","Retirement & pensions|Law enforcement, corrections & public safety","Any felony","Mandatory/Automatic","Indefinite"
"Cal Gov Code § 53243","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=GOV&sectionNum=53243","Repay leave salary paid to convicted local agency employee pending investigation and prosecution (abuse of office or position)","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Government benefits|Business licensure & participation","Public employment","Public corruption offenses","Mandatory/Automatic","Indefinite"
"Cal Gov Code § 53243.1","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=GOV&sectionNum=53243.1","Repay funds paid to convicted local agency employee for criminal defense (abuse of office or position)","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Government benefits|Business licensure & participation","Public employment","Public corruption offenses","Discretionary","Indefinite"
"Cal Gov Code § 53243.2","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=GOV&sectionNum=53243.2","Repay termination cash settlement paid to convicted local agency employee (abuse of office or position)","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Government benefits|Business licensure & participation","Public employment","Public corruption offenses","Mandatory/Automatic","Indefinite"
"Cal Gov Code § 53243.3","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=GOV&sectionNum=53243.3","Repay paid leave salary, criminal defense fees, cash settlement without contract (abuse of office or position)","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Government benefits|Business licensure & participation","Public employment","Public corruption offenses","Mandatory/Automatic","Indefinite"
"Cal Gov Code § 70613","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=GOV&sectionNum=70613","Liable for plaintiff's first filing fee in civil action for damages","1","(e)","","","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights|Civil fines, liability, forfeiture & property rights","Civil litigation & administrative proceedings","Any felony","Discretionary","Indefinite"
"Cal Gov Code § 75033.2","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=GOV&sectionNum=75033.2","Forfeit retirement for judge convicted of felony while in office","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Government benefits","Retirement & pensions|Law enforcement, corrections & public safety","Any felony","Mandatory/Automatic","Indefinite"
"Cal Gov Code § 75062","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=GOV&sectionNum=75062","Ineligible for judicial disability retirement for felony committed while in judicial office","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Government benefits","Retirement & pensions|Law enforcement, corrections & public safety","Any felony","Mandatory/Automatic","Indefinite"
"Cal Gov Code § 9055","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=GOV&sectionNum=9055","Ineligible for any state public office (certain crimes as member of state legislature)","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Political & civic participation|Employment & volunteering","Public office","Public corruption offenses","Mandatory/Automatic","Indefinite"
"Cal Gov Code § 98004","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=GOV&sectionNum=98004","Deny/suspend/revoke tribal gaming license","1","6.4.3; 6.4.3; 6.5.1","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Gaming, lottery & racing","Any felony|Any misdemeanor","Discretionary","Indefinite"
"Cal Health & Saf Code § 11100.1","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=HSC&sectionNum=11100.1","Background check to obtain controlled substances from out of state","1","(a), (b)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Health care|Pharmacy & drugs","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Cal Health & Saf Code § 11105","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=HSC&sectionNum=11105","Background check to obtain controlled substances from out of state","1","(a), (b)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Health care|Pharmacy & drugs","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Cal Health & Saf Code § 112790","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=HSC&sectionNum=112790","Suspend license to operate/manage wholesale food/canneries","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering|Business licensure & participation","Agriculture, livestock & food","Other","Discretionary","Time-limited"
"Cal Health & Saf Code § 11470.1","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=HSC&sectionNum=11470.1","Collateral estoppel/res judicata in civil action for recovery of expenses of seizing controlled substance","1","(a), (b); (e) - (i)","","","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights|Business licensure & participation","Civil litigation & administrative proceedings","Controlled substances offenses","Discretionary","Indefinite"
"Cal Health & Saf Code § 11712","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=HSC&sectionNum=11712","Collateral estoppel/res judicata in proceedings pursuant to Drug Dealer Liability Act","1","(b)","","","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights|Business licensure & participation","Civil litigation & administrative proceedings","Controlled substances offenses","Mandatory/Automatic","Indefinite"
"Cal Health & Saf Code § 11839.8","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=HSC&sectionNum=11839.8","Deny narcotic treatment program license (conviction of applicant/officer/director/staff/owner)","1","(d) - (f)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering|Business licensure & participation","Psychiatry, psychology, counseling & mental health services","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary","Indefinite"
"Cal Health & Saf Code § 12605","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=HSC&sectionNum=12605","Deny fireworks/pyrotechnic devices license (violation of laws governing fireworks/pyrotechnics)","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering|Business licensure & participation","Firearms, weapons & explosives","Other","Discretionary (waiver)","Indefinite"
"Cal Health & Saf Code § 12607","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=HSC&sectionNum=12607","Deny fireworks/pyrotechnic devices license (arson/felony involving explosives)","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering|Business licensure & participation","Firearms, weapons & explosives","Crimes of violence, including 'person offenses'","Discretionary","Indefinite"
"Cal Health & Saf Code § 1265.2","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=HSC&sectionNum=1265.2","Limit use of criminal conviction to deny/suspend/revoke health facilities license (relief)","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering|Business licensure & participation","Health care","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Cal Health & Saf Code § 12703","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=HSC&sectionNum=12703","Suspend motor vehicle license (offense related to transporting fireworks)","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)|Occupational & professional licensure & certification","Driving & noncommercial motor vehicles","Other","Mandatory/Automatic","Time-limited"
"Cal Health & Saf Code § 1294","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=HSC&sectionNum=1294","Suspend/revoke health facility license","1","(a), (e)","See also:
Cal Health & Saf Code § 1337.9(h)","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering|Business licensure & participation","Health care","Other","Discretionary","Indefinite"
"Cal Health & Saf Code § 13185","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=HSC&sectionNum=13185","Deny fire protection license","1","(g)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering|Business licensure & participation","Emergency services, management & fire","Other","Discretionary","Indefinite"
"Cal Health & Saf Code § 1522.1","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=HSC&sectionNum=1522.1","Ineligible for foster parent license (child abuse/severe neglect)","1","(a)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering|Business licensure & participation","Adoption & foster care","Crimes of violence, including 'person offenses'","Mandatory/Automatic","Indefinite"
"Cal Health & Saf Code § 1564","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=HSC&sectionNum=1564","Ineligible to reside in community care facility (sex offenses involving minors)","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Housing & residency","Child care providers & youth programs|Adult care, nursing homes & residential care facilities","Sex offenses","Mandatory/Automatic","Indefinite"
"Cal Health & Saf Code § 1568.092","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=HSC&sectionNum=1568.092","Ineligible to reside in residential chronic care facility (mandatory for listed sex offenses/violent crimes)","1","(a)(3)","","","2023 legislative session and all 2023 regulatory rulemaking","","Housing & residency","Adult care, nursing homes & residential care facilities","Any felony|Any misdemeanor","Discretionary (waiver)","Indefinite"
"Cal Health & Saf Code § 1569.150","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=HSC&sectionNum=1569.15","Background check for residential care facility license","1","(b) - (d)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering|Business licensure & participation","Adult care, nursing homes & residential care facilities","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Cal Health & Saf Code § 1596.796","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=HSC&sectionNum=1596.796","Deny child care trustline payment )","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Government benefits","Child care providers & youth programs","Crimes of violence, including 'person offenses'|Child Support offenses","Discretionary","Indefinite"
"Cal Health & Saf Code § 1596.8897","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=HSC&sectionNum=1596.8897","Ineligible to reside in child day care facility","1","(a)(3)","Background check:
Cal Health & Saf Code § 1596.871","","2023 legislative session and all 2023 regulatory rulemaking","","Housing & residency","Child care providers & youth programs","Any felony|Any misdemeanor","Discretionary (waiver)","Time-limited"
"Cal Health & Saf Code § 1796.25","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=HSC&sectionNum=1796.25","Ineligible for home care aide registration","1","(a)(1); (b)(1); (c)","Background check:
Cal Health & Saf Code § 1796.19
Cal Health & Saf Code § 1796.23
Cal Health & Saf Code § 1796.24

See also:
Cal Health & Saf Code § 1796.28","","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Health care","Any felony|Any misdemeanor","Mandatory/Automatic","Indefinite"
"Cal Health & Saf Code § 1796.26","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=HSC&sectionNum=1796.26","Deny/revoke registration/renewal of home care aide","1","(a)(1)(B)","","","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Health care","Any felony|Any misdemeanor","Discretionary","Indefinite"
"Cal Health & Saf Code § 18866.4","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=HSC&sectionNum=18866.4","Collateral estoppel/res judicata in action to abate nuisance","1","(a), (b)","","","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights","Civil litigation & administrative proceedings","Any felony|Any misdemeanor","Mandatory/Automatic","Indefinite"
"Cal Health & Saf Code § 25112.5","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=HSC&sectionNum=25112.5","Deny license to serve as licensee/officer/director/owner of hazardous waste facility/hauler","1","(d)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering|Business licensure & participation","Hazardous materials, pesticides, chemicals & waste","Other","Discretionary","Time-limited"
"Cal Health & Saf Code § 25186.05","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=HSC&sectionNum=25186.05","Deny/suspend/revoke hazard waste control registration/certificate","1","(a)(3); (d)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation|Occupational & professional licensure & certification","Hazardous materials, pesticides, chemicals & waste","Other","Discretionary","Time-limited"
"Cal Health & Saf Code § 25200.3","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=HSC&sectionNum=25200.3","Deny authorization to treat hazardous waste without permit","1","(3)(E)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering|Business licensure & participation","Hazardous materials, pesticides, chemicals & waste","Other","Discretionary","Time-limited"
"Cal Health & Saf Code § 44072.2","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=HSC&sectionNum=44072.2","Suspend/revoke license to operate/manage vehicular air pollution control/inspection (conviction of applicant/officer/director)","1","(a), (b)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering|Business licensure & participation","Motor vehicle sales & service","Other","Discretionary","Indefinite"
"Cal Ins Code § 1063.12","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=INS&sectionNum=1063.12","Ineligible for indemnification by insurance company","1","(b)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Insurance sales & services","Crimes involving fraud, dishonesty, misrepresentation or money-laundering|Crime of moral turpitude","Mandatory/Automatic","Indefinite"
"Cal Ins Code § 10821.5","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=INS&sectionNum=10821.5","Deny/suspend/revoke certificate of registration for purchasing alliance (conviction of applicant/manager/officer/director/supervisor)","1","(o)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering|Business licensure & participation","Insurance sales & services","Other","Discretionary","Indefinite"
"Cal Ins Code § 1106","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=INS&sectionNum=1106","Deny/suspend/revoke certificate of authority for domestic insurer","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering|Business licensure & participation","Insurance sales & services","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Indefinite"
"Cal Ins Code § 11580.09","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=INS&sectionNum=11580.09","Deny automobile insurance or increase premium","1","(a); (d)(6)","","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles|Insurance sales & services","Motor vehicle offenses","Mandatory/Automatic","Indefinite"
"Cal Ins Code § 1723","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=INS&sectionNum=1723","Deny insurance business license","1","(a), (b)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering|Business licensure & participation","Insurance sales & services","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary","Indefinite"
"Cal Ins Code § 1729.2","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=INS&sectionNum=1729.2","Background check to serve as licensee/officer/director/partner of insurance production agency","1","(a), (b); (c)(2)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering|Business licensure & participation","Insurance sales & services","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Cal Ins Code § 1748.5","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=INS&sectionNum=1748.5","Ineligible to serve as licensee/administrator/director/officer/employee of licensed production agency","1","(e)(2); (f)(1)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering|Business licensure & participation","Insurance sales & services","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary","Time-limited"
"Cal Ins Code § 1871.9","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=INS&sectionNum=1871.9","Publish identity of worker's compensation benefits fraud offender","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Registration, publication & notification","Social Security, SSI, unemployment & disability benefits|Insurance sales & services","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Indefinite"
"Cal Ins Code § 676","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=INS&sectionNum=676","Cancel life insurance policy (crimes increasing risk)","1","(b), (c)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Insurance sales & services","Any felony|Any misdemeanor","Mandatory/Automatic","Indefinite"
"Cal Ins Code § 725","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=INS&sectionNum=725","Suspend/revoke insurer authority certificate (conviction of insurer/director)","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering|Business licensure & participation","Insurance sales & services","Public corruption offenses","Mandatory/Automatic","Indefinite"
