Citation,Citation URL,Title,Number of Consequences,Relevant Subsections,Related Statutes,Notes,Current Through,Jurisdiction,Consequences,Keywords,Offense Type,Discretion,Duration
"63 P.S. § 734.20","https://codes.findlaw.com/pa/title-63-ps-professions-and-occupations-state-licensed/pa-st-sect-734-20.html","Suspend/revoke auctioneer license (convictions within 5 years before issuance)","1","(a)(4)","","Links may direct to unofficial sources where official sources are unavailable

See 18 Pa. Cons. Stat. § 9124 for general limitations on the denial, suspension, or revocation of occupational and professional licensure on the basis of conviction.","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation|Occupational & professional licensure & certification","Sales & service (general)","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary","Indefinite"
"63 P.S. § 625.501","https://codes.findlaw.com/pa/title-63-ps-professions-and-occupations-state-licensed/pa-st-sect-625-501.html","Deny chiropractor license (controlled substances offenses)","1","(a)(7)","","Links may direct to unofficial sources where official sources are unavailable

See 18 Pa. Cons. Stat. § 9124 for general limitations on the denial, suspension, or revocation of occupational and professional licensure on the basis of conviction.","2022 legislative session and all 2022 regulatory rulemaking","","Occupational & professional licensure & certification","Health care|Chiropractics","Controlled substances offenses","Mandatory/Automatic","Indefinite"
"35 P.S. § 4605","https://codes.findlaw.com/pa/title-35-ps-health-and-safety/pa-st-sect-4605.html","Notify vehicle owner of conviction (conviction for unlawful vehicle idling by driver of commercial diesel motor vehicle)","1","(a)
(c)","","Links may direct to unofficial sources where official sources are unavailable","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering|Registration, publication & notification","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Indefinite"
"31 P.S. § 483.19","https://codes.findlaw.com/pa/title-31-ps-food/pa-st-sect-483-19.html","Deny/suspend/revoke meat/poultry slaughter/preparation license","1","(a)
(b)","Other triggering offense:
Violation of Meat and Poultry Hygiene Law of 1968
(See 31 P.S. § 483.1 et seq.)","Links may direct to unofficial sources where official sources are unavailable

See 18 Pa. Cons. Stat. § 9124 for general limitations on the denial, suspension, or revocation of occupational and professional licensure on the basis of conviction.","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation|Occupational & professional licensure & certification","Agriculture, livestock & food","Other","Discretionary","Indefinite"
"24 P.S. § 13-1302","https://codes.findlaw.com/pa/title-24-ps-education/pa-st-sect-13-1302.html","Repay tuition costs of child enrolled in school district for which they are ineligible","1","(c)","","Links may direct to unofficial sources where official sources are unavailable","2022 legislative session and all 2022 regulatory rulemaking","","Education","Education & schools|Students & interns","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary","Indefinite"
"22 P.S. § 26","https://codes.findlaw.com/pa/title-22-ps-detectives/pa-st-sect-26.html","Revoke private detective/investigator/security guard/related license","2","All","See also:
22 P.S. § 13 (a)-(c )","Links may direct to unofficial sources where official sources are unavailable

See 18 Pa. Cons. Stat. § 9124 for general limitations on the denial, suspension, or revocation of occupational and professional licensure on the basis of conviction.","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering|Occupational & professional licensure & certification","Private security, investigation & locksmiths","Other","Varies","Indefinite"
"18 Pa.C.S. § 7503","http://www.legis.state.pa.us/CFDOCS/LEGIS/LI/consCheck.cfm?txtType=HTM&ttl=18","Remove/discharge public official/employee (architect/engineer conflict of interest offenses)","1","(a)
(b)","","Links may direct to unofficial sources where official sources are unavailable","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Public employment|Public office","Public corruption offenses","Mandatory/Automatic","Indefinite"
"18 Pa.C.S. § 6305","http://www.legis.state.pa.us/CFDOCS/LEGIS/LI/consCheck.cfm?txtType=HTM&ttl=18","Suspend/revoke retail cigarette license (tobacco sales offenses)","1","(a)(1)-(6)
(a.1)(1) 
(h)(1),(2)
(k)","","Links may direct to unofficial sources where official sources are unavailable

See 18 Pa. Cons. Stat. § 9124 for general limitations on the denial, suspension, or revocation of occupational and professional licensure on the basis of conviction.","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation|Occupational & professional licensure & certification","Tobacco","Controlled substances offenses","Discretionary","Time-limited"
"16 P.S. § 2399.66","https://codes.findlaw.com/pa/title-16-ps-counties/pa-st-sect-2399-66.html","Remove/discharge public officer/employee (alternative provision) (corruption/conflict of interest offenses related to third class convention center authorities)","1","(d)(6)","","Links may direct to unofficial sources where official sources are unavailable","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Public employment|Public office","Public corruption offenses","Mandatory/Automatic","Indefinite"
"16 P.S. § 2399.16","https://codes.findlaw.com/pa/title-16-ps-counties/pa-st-sect-2399-16.html","Remove public officer/employee (corruption/conflict of interest offenses related to third class convention center authorities)","1","(d)(6)","","Links may direct to unofficial sources where official sources are unavailable","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Public employment|Public office","Public corruption offenses","Mandatory/Automatic","Indefinite"
"63 P.S. § 271.6","https://codes.findlaw.com/pa/title-63-ps-professions-and-occupations-state-licensed/pa-st-sect-271-6.html","Ineligible for osteopathic medical license (controlled substances offenses)","1","(c)","","Links may direct to unofficial sources where official sources are unavailable

See 18 Pa. Cons. Stat. § 9124 for general limitations on the denial, suspension, or revocation of occupational and professional licensure on the basis of conviction.","2022 legislative session and all 2022 regulatory rulemaking","","Occupational & professional licensure & certification","Health care|Massage, acupuncture & alternative medicine","Controlled substances offenses","Mandatory/Automatic","Indefinite"
"63 P.S. § 157.1","https://codes.findlaw.com/pa/title-63-ps-professions-and-occupations-state-licensed/pa-st-sect-157-1.html","Suspend engineer/land surveyor/geologist license","1","(b)","Relief:
63 P.S. § 155","Links may direct to unofficial sources where official sources are unavailable

See 18 Pa. Cons. Stat. § 9124 for general limitations on the denial, suspension, or revocation of occupational and professional licensure on the basis of conviction.","2022 legislative session and all 2022 regulatory rulemaking","","Occupational & professional licensure & certification","Conservation, environmental sciences & water|Construction, improvement & repair, engineering, plumbing, HVAC, surveying, design & architecture","Controlled substances offenses","Mandatory/Automatic","Indefinite"
"62 Pa.C.S. § 4507","http://www.legis.state.pa.us/CFDOCS/LEGIS/LI/consCheck.cfm?txtType=HTM&ttl=62","Deny/suspend/debar from government contracting (conspiracy/collusion)","1","All","","Links may direct to unofficial sources where official sources are unavailable","2022 legislative session and all 2022 regulatory rulemaking","","Government contracting & program participation","Government procurement contracts & programs","Crimes involving fraud, dishonesty, misrepresentation or money-laundering|Public corruption offenses","Discretionary","Time-limited"
"61 Pa. Code § 72.1","https://www.pacode.com/secure/data/061//chapter72//s72.1.html","Ineligible for cigarette retail license","1","(c)(4)","Additional offense details:
72 P.S. § 229-A
72 P.S. § 8272 et seq.

Other triggering offenses:
Offenses related to cigarettes/cigarette tax

See also:
61 Pa. Code § 71.4","Links may direct to unofficial sources where official sources are unavailable","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering|Business licensure & participation","Tobacco","Other","Mandatory/Automatic","Indefinite"
"55 Pa. Code § 6500.23","https://www.pacode.com/secure/data/055//chapter6500//s6500.23.html","Background check for employment by family living home","1","(a)-(f)","","Links may direct to unofficial sources where official sources are unavailable","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Health care|Adult care, nursing homes & residential care facilities","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"55 Pa. Code § 52.20","https://www.pacode.com/secure/data/055//chapter52//s52.20.html","Background check for provisional employment by long-term living Home and Community-Based Services provider","1","(a)(1)-(6)
(b)
(c)","","Links may direct to unofficial sources where official sources are unavailable","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Health care|Adult care, nursing homes & residential care facilities","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"55 Pa. Code § 2380.20","https://www.pacode.com/secure/data/055//chapter2380//s2380.20.html","Background check for employment by adult training facility","1","(a)(17),(19)","0","Links may direct to unofficial sources where official sources are unavailable","2022 legislative session and all 2022 regulatory rulemaking","","Education|Employment & volunteering","Education & schools","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"52 Pa. Code § 29.505","https://www.pacode.com/secure/data/052//chapter29//s29.505.html","Ineligible to operate common carrier","1","(a)(3)","0","Links may direct to unofficial sources where official sources are unavailable","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Transportation & commercial motor vehicles","Any felony|Any misdemeanor","Discretionary","Indefinite"
"51 Pa.C.S. § 2309","http://www.legis.state.pa.us/CFDOCS/LEGIS/LI/consCheck.cfm?txtType=HTM&ttl=51","Remove/discharge warrant/commissioned officer (National Guard)","1","(b)(3)","","Links may direct to unofficial sources where official sources are unavailable","2022 legislative session and all 2022 regulatory rulemaking","","Political & civic participation|Employment & volunteering","Law enforcement, corrections & public safety","Any felony","Discretionary","Indefinite"
"49 Pa. Code § 41.11","https://www.pacode.com/secure/data/049//chapter41//s41.11.html","Background check for psychologist license","1","(a)(3)","","Links may direct to unofficial sources where official sources are unavailable

See 18 Pa. Cons. Stat. § 9124 for general limitations on the denial, suspension, or revocation of occupational and professional licensure on the basis of conviction.","2022 legislative session and all 2022 regulatory rulemaking","","Occupational & professional licensure & certification","Health care|Psychiatry, psychology, counseling & mental health services","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"43 P.S. § 871","https://codes.findlaw.com/pa/title-43-ps-labor/pa-st-sect-871.html","Suspend unemployment benefits (misrepresentation)","1","(a)
(b)","","Links may direct to unofficial sources where official sources are unavailable","2022 legislative session and all 2022 regulatory rulemaking","","Government benefits|Business licensure & participation","Public service programs (government-sponsored)","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary","Indefinite"
"42 Pa.C.S. § 5922","http://www.legis.state.pa.us/CFDOCS/LEGIS/LI/consCheck.cfm?txtType=HTM&ttl=42","Ineligible to be a witness in a civil case (presumptive)","1","All","","Links may direct to unofficial sources where official sources are unavailable","2022 legislative session and all 2022 regulatory rulemaking","","Judicial Rights","Judicial evidence & witnesses","Crimes involving fraud, dishonesty, misrepresentation or money-laundering|Crime of moral turpitude","Discretionary (waiver)","Indefinite"
"40 P.S. § 991.2003","https://codes.findlaw.com/pa/title-40-ps-insurance/pa-st-sect-991-2003.html","Deny/cancel automobile insurance policy","1","(a)(13)","","Links may direct to unofficial sources where official sources are unavailable","2022 legislative session and all 2022 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles|Insurance sales & services","Motor vehicle offenses","Mandatory/Automatic","Indefinite"
"40 P.S. § 3207","https://codes.findlaw.com/pa/title-40-ps-insurance/pa-st-sect-3207.html","Disclose conviction information to person contracting with continuing care provider (continuing care provider/owner/officer/director/manager)","1","(a)(2)
(a)(3)(C)(I) 
","","Links may direct to unofficial sources where official sources are unavailable","2022 legislative session and all 2022 regulatory rulemaking","","Registration, publication & notification","Health care|Adult care, nursing homes & residential care facilities","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Indefinite"
"75 Pa.C.S. § 7712.6","http://www.legis.state.pa.us/CFDOCS/LEGIS/LI/consCheck.cfm?txtType=HTM&ttl=75","Suspend/forfeit snowmobile/ATV certificate of title","1","(e)","","Links may direct to unofficial sources where official sources are unavailable","2022 legislative session and all 2022 regulatory rulemaking","","Recreational license & participation, including firearms|Civil fines, liability, forfeiture & property rights","Recreational vehicles","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Indefinite"
"75 Pa.C.S. § 2307","http://www.legis.state.pa.us/CFDOCS/LEGIS/LI/consCheck.cfm?txtType=HTM&ttl=75","Suspend/revoke motor vehicle dealer license/license plates","1","(a) 
(b)","Other triggering offense:
Violation of motor vehicle transaction recovery fund fee regulations","Links may direct to unofficial sources where official sources are unavailable

See 18 Pa. Cons. Stat. § 9124 for general limitations on the denial, suspension, or revocation of occupational and professional licensure on the basis of conviction.","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation|Occupational & professional licensure & certification","Driving & noncommercial motor vehicles","Other","Discretionary","Time-limited"
"75 Pa.C.S. § 1604","http://www.legis.state.pa.us/CFDOCS/LEGIS/LI/consCheck.cfm?txtType=HTM&ttl=75","Notify employer of convictions of commercial driver's licensee","1","(a)","","Links may direct to unofficial sources where official sources are unavailable

See 18 Pa. Cons. Stat. § 9124 for general limitations on the denial, suspension, or revocation of occupational and professional licensure on the basis of conviction.","2022 legislative session and all 2022 regulatory rulemaking","","Registration, publication & notification|Occupational & professional licensure & certification","Transportation & commercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Indefinite"
"71 P.S. § 720.2","https://codes.findlaw.com/pa/title-71-ps-state-government/pa-st-sect-720-2.html","Suspend/discharge employee/appointee of petroleum supply monitoring agency","1","(d)(4)","","Links may direct to unofficial sources where official sources are unavailable","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering|Business licensure & participation","Mining, drilling, oil, fuel, energy & resource extraction","Public corruption offenses","Discretionary","Indefinite"
"7 Pa. Code § 138d.10","https://www.pacode.com/secure/data/007//chapter138d//s138d.10.html","Background check for participation in Agriculture Technology Loan Program","1","(a)(1)","","Links may direct to unofficial sources where official sources are unavailable","2022 legislative session and all 2022 regulatory rulemaking","","Government loans & grants","Agriculture, livestock & food|Government procurement contracts & programs","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"67 Pa. Code § 81.4","https://www.pacode.com/secure/data/067//chapter81//s81.4.html","Notify Department of Transportation of conviction","1","(a)","","Links may direct to unofficial sources where official sources are unavailable","2022 legislative session and all 2022 regulatory rulemaking","","Motor vehicle licensure (non-commercial)|Registration, publication & notification","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Indefinite"
"66 Pa.C.S. § 2605","http://www.legis.state.pa.us/CFDOCS/LEGIS/LI/consCheck.cfm?txtType=HTM&ttl=66","Background check for participation in transportation network company","1","(b)(2)
(b)(6)","See also:
66 Pa.C.S. § 2604.1
","Links may direct to unofficial sources where official sources are unavailable","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering|Registration, publication & notification","Transportation & commercial motor vehicles","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"63 P.S. § 734.28","https://codes.findlaw.com/pa/title-63-ps-professions-and-occupations-state-licensed/pa-st-sect-734-28.html","Ineligible for auctioneer license (convictions of applicant/partner/officer/controlling person/employee)","1","(b)","See also:
49 Pa. Code § 1.25","Links may direct to unofficial sources where official sources are unavailable

See 18 Pa. Cons. Stat. § 9124 for general limitations on the denial, suspension, or revocation of occupational and professional licensure on the basis of conviction.","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation|Occupational & professional licensure & certification","Sales & service (general)","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Time-limited"
"63 P.S. § 734.26","https://codes.findlaw.com/pa/title-63-ps-professions-and-occupations-state-licensed/pa-st-sect-734-26.html","Suspend/revoke auctioneer license (convictions after issuance)","1","(a)","","Links may direct to unofficial sources where official sources are unavailable

See 18 Pa. Cons. Stat. § 9124 for general limitations on the denial, suspension, or revocation of occupational and professional licensure on the basis of conviction.","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation|Occupational & professional licensure & certification","Sales & service (general)","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Indefinite"
"63 P.S. § 485.21","https://codes.findlaw.com/pa/title-63-ps-professions-and-occupations-state-licensed/pa-st-sect-485-21.html","Suspend/revoke veterinarian license (controlled substances offenses/crimes related to profession/violation of veterinarian laws)","1","(1)
(14)
(15)","Relief:
63 P.S. § 485.20 
63 P.S. § 485.26a (b)

Additional offense details:
63 P.S. § 485.28 (a),(b)","Links may direct to unofficial sources where official sources are unavailable

See 18 Pa. Cons. Stat. § 9124 for general limitations on the denial, suspension, or revocation of occupational and professional licensure on the basis of conviction.","2022 legislative session and all 2022 regulatory rulemaking","","Occupational & professional licensure & certification","Veterinarians","Any felony|Any misdemeanor","Discretionary","Indefinite"
"63 P.S. § 1725.8","https://codes.findlaw.com/pa/title-63-ps-professions-and-occupations-state-licensed/pa-st-sect-1725-8.html","Deny/suspend/revoke sign language interpreter/transliterator registration","1","(a)(2)","Relief:
63 P.S. § 1805 (c )(1),(2) 

See also:
63 P.S. § 1805 (1)-(3)","Links may direct to unofficial sources where official sources are unavailable

See 18 Pa. Cons. Stat. § 9124 for general limitations on the denial, suspension, or revocation of occupational and professional licensure on the basis of conviction.","2022 legislative session and all 2022 regulatory rulemaking","","Occupational & professional licensure & certification","Interpreters","Any felony|Any misdemeanor","Discretionary","Indefinite"
"63 P.S. § 1606","https://codes.findlaw.com/pa/title-63-ps-professions-and-occupations-state-licensed/pa-st-sect-1606.html","Suspend/revoke insurance adjuster license","1","(a)(4),(15)","Additional offense details:
18 P.S. § 4731","Links may direct to unofficial sources where official sources are unavailable

See 18 Pa. Cons. Stat. § 9124 for general limitations on the denial, suspension, or revocation of occupational and professional licensure on the basis of conviction.","2022 legislative session and all 2022 regulatory rulemaking","","Occupational & professional licensure & certification","Insurance sales & services","Any felony|Child Support offenses","Discretionary","Indefinite"
"58 Pa. Code § 613a.8","https://www.pacode.com/secure/data/058//chapter613a//s613a.8.html","Background check for authorization to operate as gaming service provider prior to certification","1","(a)(5)","","Links may direct to unofficial sources where official sources are unavailable","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering|Business licensure & participation","Gaming, lottery & racing","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"55 Pa. Code § 52.19","https://www.pacode.com/secure/data/055//chapter52//s52.19.html","Ineligible for employment by long-term living Home and Community-Based Services provider","1","(a)
(b)(1),(2)
(c)
(d)","","Links may direct to unofficial sources where official sources are unavailable","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Health care|Adult care, nursing homes & residential care facilities","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"53 P.S. § 4552","https://codes.findlaw.com/pa/title-53-ps-municipal-and-quasimunicipal-corporations/pa-st-sect-4552.html","Deny/revoke employment agency license in first/second class city (violation of employment agency laws)","2","All","Additional offense details:
53 P.S. § 4553

Other triggering offenses:
Violation of employment agency laws","Links may direct to unofficial sources where official sources are unavailable","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering|Business licensure & participation","","Crimes involving fraud, dishonesty, misrepresentation or money-laundering|Crime of moral turpitude","Discretionary","Indefinite"
"53 P.S. § 30472","https://codes.findlaw.com/pa/title-53-ps-municipal-and-quasimunicipal-corporations/pa-st-sect-30472.html","Suspend/discharge from employment as second class city firefighter (intoxication while on duty)","1","All","Other triggering offense:
Intoxication while on duty","Links may direct to unofficial sources where official sources are unavailable","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Public employment|Emergency services, management & fire","Controlled substances offenses","Mandatory/Automatic","Time-limited"
"53 P.S. § 25315","https://codes.findlaw.com/pa/title-53-ps-municipal-and-quasimunicipal-corporations/pa-st-sect-25315.html","Suspend/revoke steam engineer license (misdemeanors)","1","All","Additional offense details:
53 P.S. § 25323

Other triggering offenses:
Negligence and violations of steam engineer laws","Links may direct to unofficial sources where official sources are unavailable

See 18 Pa. Cons. Stat. § 9124 for general limitations on the denial, suspension, or revocation of occupational and professional licensure on the basis of conviction.","2022 legislative session and all 2022 regulatory rulemaking","","Occupational & professional licensure & certification","Construction, improvement & repair, engineering, plumbing, HVAC, surveying, design & architecture","Any misdemeanor|Other","Discretionary","Indefinite"
"53 P.S. § 23537","https://codes.findlaw.com/pa/title-53-ps-municipal-and-quasimunicipal-corporations/pa-st-sect-23537.html","Discharge from employment as second class city police officer","1","All","","Links may direct to unofficial sources where official sources are unavailable","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Law enforcement, corrections & public safety|Public employment","Any felony","Mandatory/Automatic","Indefinite"
"49 Pa. Code § 31.39","https://www.pacode.com/secure/data/049//chapter31//s31.39.html","Deny/suspend/revoke veterinary technician certification (controlled substances offenses/crimes related to profession)","1","(a)(5),(6)","","Links may direct to unofficial sources where official sources are unavailable

See 18 Pa. Cons. Stat. § 9124 for general limitations on the denial, suspension, or revocation of occupational and professional licensure on the basis of conviction.","2022 legislative session and all 2022 regulatory rulemaking","","Occupational & professional licensure & certification","Veterinarians","Any felony|Any misdemeanor","Discretionary","Indefinite"
"43 Pa. Code § 7.11","https://www.pacode.com/secure/data/043//chapter7//s7.11.html","Terminate residency in State Veterans Home","1","2","Relief:
43 Pa. Code § 7.13 (b)(1)","Links may direct to unofficial sources where official sources are unavailable","2022 legislative session and all 2022 regulatory rulemaking","","Housing & residency","Housing benefits & programs|Military, veterans & national defense","Any felony","Discretionary","Indefinite"
"42 Pa.C.S. § 4502","http://www.legis.state.pa.us/CFDOCS/LEGIS/LI/consCheck.cfm?txtType=HTM&ttl=42","Ineligible to serve on jury","1","(a)(3)
(b)(1),(2)","","Links may direct to unofficial sources where official sources are unavailable","2022 legislative session and all 2022 regulatory rulemaking","","Political & civic participation","Jury service","Any felony|Any misdemeanor","Mandatory/Automatic","Indefinite"
"42 Pa.C.S. § 3305","http://www.legis.state.pa.us/CFDOCS/LEGIS/LI/consCheck.cfm?txtType=HTM&ttl=42","Ineligible to serve as judge","1","All","","Links may direct to unofficial sources where official sources are unavailable","2022 legislative session and all 2022 regulatory rulemaking","","Political & civic participation|Employment & volunteering","Lawyers, judges & advocates","Public corruption offenses","Mandatory/Automatic","Indefinite"
"42 Pa.C.S. § 327","http://www.legis.state.pa.us/CFDOCS/LEGIS/LI/consCheck.cfm?txtType=HTM&ttl=42","Ineligible to administer oaths/affirmations/take acknowledgements  as a retired/senior judge","1","(b)(3)","","Links may direct to unofficial sources where official sources are unavailable","2022 legislative session and all 2022 regulatory rulemaking","","Political & civic participation","Lawyers, judges & advocates","Any felony|Any misdemeanor","Mandatory/Automatic","Indefinite"
"40 P.S. § 763","https://codes.findlaw.com/pa/title-40-ps-insurance/pa-st-sect-763.html","Revoke insurance license (offenses relating to health/accident insurance policies/applications)","1","All","Other triggering offense:
Violation of 40 P.S. § 751 et seq.","Links may direct to unofficial sources where official sources are unavailable

See 18 Pa. Cons. Stat. § 9124 for general limitations on the denial, suspension, or revocation of occupational and professional licensure on the basis of conviction.","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation|Occupational & professional licensure & certification","Insurance sales & services","Other","Discretionary","Indefinite"
"40 P.S. § 625-8","https://codes.findlaw.com/pa/title-40-ps-insurance/pa-st-sect-625-8.html","Ineligible to serve as life insurance illustration actuary","1","(f)(1)-(3)","Other triggering offense:
Violation of insurance law","Links may direct to unofficial sources where official sources are unavailable","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Insurance sales & services","Other|Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Indefinite"
"4 Pa. Code § 95.1","https://www.pacode.com/secure/data/004//chapter95//s95.1.html","Ineligible for employment in state classified services","1","(a)
(d)","","Links may direct to unofficial sources where official sources are unavailable","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Public employment","Any felony|Any misdemeanor","Discretionary","Indefinite"
"4 P.S. § 209","https://codes.findlaw.com/pa/title-4-ps-amusements/pa-st-sect-209.html","Suspend/revoke license to resell amusement tickets","1","(c)","Additional offense details:
4 P.S. § 213 (a),(b) 

Other triggering offense:
Reselling amusement tickets
(See 4 P.S. § 201 et seq.)","Links may direct to unofficial sources where official sources are unavailable

See 18 Pa. Cons. Stat. § 9124 for general limitations on the denial, suspension, or revocation of occupational and professional licensure on the basis of conviction.","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering|Occupational & professional licensure & certification","Gaming, lottery & racing","Other","Discretionary","Indefinite"
"34 Pa.C.S. § 929","http://www.legis.state.pa.us/CFDOCS/LEGIS/LI/consCheck.cfm?txtType=HTM&ttl=34","Deny/suspend/revoke hunting license/permit/registration","1","(a)
(a.1)
(a.2)
(b) 
","","Links may direct to unofficial sources where official sources are unavailable","2022 legislative session and all 2022 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Weapons offenses|Recreational license offenses","Discretionary","Time-limited"
"31 Pa. Code § 82.42","https://www.pacode.com/secure/data/031//chapter82//s82.42.html","Ineligible for employment handling variable life insurance separate account assets (presumptive)","1","(c)(1)","","Links may direct to unofficial sources where official sources are unavailable","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Insurance sales & services","Any felony|Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary (waiver)","Time-limited"
"22 P.S. § 23","https://codes.findlaw.com/pa/title-22-ps-detectives/pa-st-sect-23.html","Notify private detective/investigator/security guard/related business of conviction (prospective employees)","1","(c)-(f)","See also:
22 P.S. § 13 (a)-(c )","Links may direct to unofficial sources where official sources are unavailable","2022 legislative session and all 2022 regulatory rulemaking","","Registration, publication & notification","Private security, investigation & locksmiths","Any felony|Any misdemeanor","Mandatory/Automatic","Indefinite"
"22 P.S. § 18","https://codes.findlaw.com/pa/title-22-ps-detectives/pa-st-sect-18.html","Revoke private detective/investigator/security guard/related license (offenses related to use/display/alteration of license certificate)","1","All","Other triggering offenses:
Offense related to the profession 

See also:
22 P.S. § 13 (a)-(c )","Links may direct to unofficial sources where official sources are unavailable

See 18 Pa. Cons. Stat. § 9124 for general limitations on the denial, suspension, or revocation of occupational and professional licensure on the basis of conviction.","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering|Occupational & professional licensure & certification","Private security, investigation & locksmiths","Other","Discretionary","Indefinite"
"10 P.S. § 328.701","https://codes.findlaw.com/pa/title-10-ps-charities-and-welfare/pa-st-sect-328-701.html","Ineligible to manage/set up/participate in operation of games of chance","2","(a)(3)","Additional offense details:
10 P.S. § 307
10 P.S. § 328.707

Other triggering offense:
Violation of the Bingo Law
(See 10 P.S. § 301 et seq.)
Violation of the Local Option Small Games of Chance Act
(See 10 P.S. § 328.101 et seq.)","Links may direct to unofficial sources where official sources are unavailable","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Gaming, lottery & racing","Any felony|Other","Varies","Time-limited"
"10 P.S. § 306.1","https://codes.findlaw.com/pa/title-10-ps-charities-and-welfare/pa-st-sect-306-1.html","Ineligible to manage/set up/participate in operation of a bingo game (special permits to conduct bingo for entertainment)","1","(b)","Additional offense details:
10 P.S. § 307

Other triggering offense:
Violation of the Bingo Law
(See 10 P.S. § 301 et seq.)","Links may direct to unofficial sources where official sources are unavailable","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Gaming, lottery & racing","Any felony|Other","Mandatory/Automatic","Indefinite"
"10 P.S. § 306","https://codes.findlaw.com/pa/title-10-ps-charities-and-welfare/pa-st-sect-306.html","Ineligible to lease premises/personal property to bingo association","1","(a)(6)","Additional offense details:
10 P.S. § 307

Other triggering offense:
Violation of the Bingo Law
(See 10 P.S. § 301 et seq.)","Links may direct to unofficial sources where official sources are unavailable","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Gaming, lottery & racing","Any felony|Other","Mandatory/Automatic","Indefinite"
"10 P.S. § 305","https://codes.findlaw.com/pa/title-10-ps-charities-and-welfare/pa-st-sect-305.html","Ineligible to lease premises/personal property to bingo association","1","(c)(6)
(d)(4)","Additional offense details:
10 P.S. § 307

Other triggering offense:
Violation of the Bingo Law
(See 10 P.S. § 301 et seq.)","Links may direct to unofficial sources where official sources are unavailable","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Gaming, lottery & racing","Any felony|Other","Mandatory/Automatic","Indefinite"
