Citation,Citation URL,Title,Number of Consequences,Relevant Subsections,Related Statutes,Notes,Current Through,Jurisdiction,Consequences,Keywords,Offense Type,Discretion,Duration
"WAC § 137-79-040","http://apps.leg.wa.gov/wac/default.aspx?cite=137-79-040","Discharge employee of Department of Corrections/ DOC Contractor (conviction for sexual relations with inmates)","1","(2)(a),(b)
(4)(a),(b)
(5)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering|Business licensure & participation","Law enforcement, corrections & public safety","Sex offenses","Mandatory/Automatic","Indefinite"
"Rev. Code Wash. (ARCW) § 39.30.020","http://apps.leg.wa.gov/rcw/default.aspx?cite=39.30.020","Forfeit municipal office for violation of provisions requiring competitive bidding on contracts for services","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Political & civic participation","Public employment|Public office","Public corruption offenses","Mandatory/Automatic","Indefinite"
"WAC § 392-300-045","http://apps.leg.wa.gov/wac/default.aspx?cite=392-300-045","Background check for Department of Public Instruction employment requiring access to criminal records","1","(3)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Public employment|Sensitive information access","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Rev. Code Wash. (ARCW) § 9.94A.540","http://apps.leg.wa.gov/rcw/default.aspx?cite=9.94A.540","Ineligible for community custody/temporary work release during incarceration (violent crime/sexual offenses)","1","(1)(a)-(e)
(2)","","","2023 legislative session and all 2023 regulatory rulemaking","","Political & civic participation","Law enforcement, corrections & public safety","Crimes of violence, including 'person offenses'|Sex offenses","Mandatory/Automatic","Time-limited"
"Rev. Code Wash. (ARCW) § 32.32.228","http://apps.leg.wa.gov/rcw/default.aspx?cite=32.32.228","Void acquisition of control of a converted savings bank","1","(2)(a)-(f)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Banking, lending, securities & finance","Other|Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Indefinite"
"Rev. Code Wash. (ARCW) § 9.41.090","http://apps.leg.wa.gov/rcw/default.aspx?cite=9.41.090","Ineligible to purchase firearm (conviction for felony/crime of violence)","1","(3)(a),(b)","0","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Firearms, weapons & explosives","Any felony|Crimes of violence, including 'person offenses'","Mandatory/Automatic","Indefinite"
"Rev. Code Wash. (ARCW) § 82.24.510","http://apps.leg.wa.gov/rcw/default.aspx?cite=82.24.510","Deny cigarette wholesaler/retailer license","1","(1)(a),(b)
(2)
(3)","See also:
Rev. Code Wash. (ARCW) § 9.96A.020","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Tobacco","Any felony|Any misdemeanor","Discretionary","Indefinite"
"Rev. Code Wash. (ARCW) § 28A.635.090","http://apps.leg.wa.gov/rcw/default.aspx?cite=28A.635.090","Suspend/expel from public school (mandatory for interference by force/violence)","1","(1)","","","2023 legislative session and all 2023 regulatory rulemaking","","Education","Education & schools|Students & interns","Crimes of violence, including 'person offenses'","Mandatory/Automatic","Indefinite"
"Rev. Code Wash. (ARCW) § 77.15.732","http://apps.leg.wa.gov/rcw/default.aspx?cite=77.15.732","Suspend/revoke hunting license/privilege (conviction for related crime in another state)","1","(2)","","See Wash. Rev. Code § 9.96A.020 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms|Occupational & professional licensure & certification","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Indefinite"
"Rev. Code Wash. (ARCW) § 77.15.650","http://apps.leg.wa.gov/rcw/default.aspx?cite=77.15.650","Suspend/revoke fishing/hunting/trapping/buying/selling wildlife license/permit/tag/approval (conviction for unlawful purchase/use of license)","1","(3)(a),(b)
(4)
(5)","","See Wash. Rev. Code § 9.96A.020 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation|Occupational & professional licensure & certification","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Time-limited"
"Rev. Code Wash. (ARCW) § 26.33.170","http://apps.leg.wa.gov/rcw/default.aspx?cite=26.33.170","Ineligible to contest adoption of child (incest or rape of adoptee)","1","(1)
(2)(a),(b)","","","2023 legislative session and all 2023 regulatory rulemaking","","Family & domestic rights|Judicial Rights","Adoption & foster care","Sex offenses","Discretionary","Indefinite"
"Rev. Code Wash. (ARCW) § 23B.08.560","http://apps.leg.wa.gov/rcw/default.aspx?cite=23B.08.560","Ineligible for shareholder authorized indemnification as a corporate director","1","(1)(a)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Civil litigation & administrative proceedings","Any felony|Any misdemeanor","Mandatory/Automatic","Indefinite"
"Rev. Code Wash. (ARCW) § 23B.08.510","http://apps.leg.wa.gov/rcw/default.aspx?cite=23B.08.510","Ineligible for indemnification by corporation","1","(1)(a),(b),(c)
(2) 
(3)
(4)(a),(b)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Civil litigation & administrative proceedings","Any felony|Any misdemeanor","Discretionary","Indefinite"
"Rev. Code Wash. (ARCW) § 19.94.2584","http://apps.leg.wa.gov/rcw/default.aspx?cite=19.94.2584","Deny/suspend/revoke service agent certification","1","(1)(e) 
(2)","See also:
Rev. Code Wash. (ARCW) § 19.94.010","See Wash. Rev. Code § 9.96A.020 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Sales & service (general)","Any felony|Any misdemeanor","Discretionary","Indefinite"
"Rev. Code Wash. (ARCW) § 19.146.310","http://apps.leg.wa.gov/rcw/default.aspx?cite=19.146.310","Ineligible for loan originator license","2","(1)(d)","See also:
WAC § 208-660-350","See Wash. Rev. Code § 9.96A.020 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Banking, lending, securities & finance","Any felony|Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Varies"
"Rev. Code Wash. (ARCW) § 19.100.180","http://apps.leg.wa.gov/rcw/default.aspx?cite=19.100.180","Terminate a franchise agreement without notice or opportunity to cure","1","(2)(j)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Business contracts (private) & dissolution","Any felony|Any misdemeanor","Discretionary","Indefinite"
"Rev. Code Wash. (ARCW) § 18.64.046","http://apps.leg.wa.gov/rcw/default.aspx?cite=18.64.046","Revoke drug wholesaler's license","1","(4)
(7)(a),(b)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Health care|Pharmacy & drugs","Controlled substances offenses","Discretionary","Indefinite"
"Rev. Code Wash. (ARCW) § 18.310.110","http://apps.leg.wa.gov/rcw/default.aspx?cite=18.310.110","Ineligible for employment as an appraiser (7-year bar for real estate/mortgage loan felony not involving fraud)","1","(1)(c)","","See Wash. Rev. Code § 9.96A.020 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering|Occupational & professional licensure & certification","Real estate & property","Any felony","Discretionary","Time-limited"
"Rev. Code Wash. (ARCW) § 18.310.070","http://apps.leg.wa.gov/rcw/default.aspx?cite=18.310.070","Background check for appraisal management company license","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Real estate & property|Banking, lending, securities & finance","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Rev. Code Wash. (ARCW) § 18.170.030","http://apps.leg.wa.gov/rcw/default.aspx?cite=18.170.030","Ineligible for private security guard license","1","(3)","","See Wash. Rev. Code § 9.96A.020 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Private security, investigation & locksmiths","Any felony|Any misdemeanor","Discretionary","Indefinite"
"Rev. Code Wash. (ARCW) § 18.155.075","http://apps.leg.wa.gov/rcw/default.aspx?cite=18.155.075","Ineligible for sex offender treatment provider affiliate certificate","1","1(e)","0","See Wash. Rev. Code § 9.96A.020 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Health care|Psychiatry, psychology, counseling & mental health services","Sex offenses","Mandatory/Automatic","Indefinite"
"Rev. Code Wash. (ARCW) § 13.40.217","http://apps.leg.wa.gov/rcw/default.aspx?cite=13.40.217","Notify public of juvenile sex offender's release","1","(1)
(2)
(3)","","","2023 legislative session and all 2023 regulatory rulemaking","","Registration, publication & notification","Education & schools","Crimes of violence, including 'person offenses'|Sex offenses","Mandatory/Automatic","Indefinite"
"Rev. Code Wash. (ARCW) § 13.34.100","http://apps.leg.wa.gov/rcw/default.aspx?cite=13.34.100","Background check to serve as guardian ad litem in dependency case","1","(1)
(2)
(3)(a)-(j)","","","2023 legislative session and all 2023 regulatory rulemaking","","Family & domestic rights|Judicial Rights","Trusts, estates & guardianship","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Rev. Code Wash. (ARCW) § 11.84.020","http://apps.leg.wa.gov/rcw/default.aspx?cite=11.84.020","Ineligible to receive property/benefit upon death of decedent (conviction for unlawful killing/financial exploitation of decedent)","1","All","See also:
Rev. Code Wash. (ARCW) § 11.84.130
Rev. Code Wash. (ARCW) § 11.84.140
Rev. Code Wash. (ARCW) § 11.84.150","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Trusts, estates & guardianship","Crimes of violence, including 'person offenses'|Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Indefinite"
"Rev. Code Wash. (ARCW) § 74.66.070","http://apps.leg.wa.gov/rcw/default.aspx?cite=74.66.070","Dismiss from qui tam civil action (conviction for making false Medicare claim)","1","(3)","","","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights|Business licensure & participation","Civil litigation & administrative proceedings","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Indefinite"
"WAC § 315-04-030","http://apps.leg.wa.gov/wac/default.aspx?cite=315-04-030","Background check for license as lottery retailer","1","All","","See Wash. Rev. Code § 9.96A.020 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation|Occupational & professional licensure & certification","Gaming, lottery & racing","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"WAC § 314-33-020","http://apps.leg.wa.gov/wac/default.aspx?cite=314-33-020","Deny/suspend/revoke cigarette/tobacco products license (5 years)","1","(1)
(2)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Tobacco","Any felony|Any misdemeanor","Discretionary","Time-limited"
"Rev. Code Wash. (ARCW) § 72.09.345","http://apps.leg.wa.gov/rcw/default.aspx?cite=72.09.345","Notify public of pending release of sex offender (conviction for sex/violent offense)","1","(1)
(2)
(3)(a)-(e)
(4)
(5)
(6)
(7)","","","2023 legislative session and all 2023 regulatory rulemaking","","Registration, publication & notification","Sex offender registration, residency & proximity","Crimes of violence, including 'person offenses'|Sex offenses","Mandatory/Automatic","Indefinite"
"Rev. Code Wash. (ARCW) § 71.09.300","http://apps.leg.wa.gov/rcw/default.aspx?cite=71.09.300","Ineligible for employment at a secure community transition facility housing sexually violent predators (conviction for felony/sex offense)","1","(4)","See also:
Rev. Code Wash. (ARCW) § 9.96A.020","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Law enforcement, corrections & public safety","Any felony|Sex offenses","Mandatory/Automatic","Indefinite"
"WAC § 308-124A-700","http://apps.leg.wa.gov/wac/default.aspx?cite=308-124A-700","Background check for real estate broker license/renewal of license","1","(1)
(2)
(3)
(4)
(5)","","See Wash. Rev. Code § 9.96A.020 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering|Occupational & professional licensure & certification","Real estate & property","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"WAC § 308-104-075","http://apps.leg.wa.gov/wac/default.aspx?cite=308-104-075","Deny/suspend/revoke driver's license (driver's license fraud)","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses|Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Time-limited"
"WAC § 284-17-560","http://apps.leg.wa.gov/wac/default.aspx?cite=284-17-560","Ineligible for license as prelicensing insurance education provider (convictions of owner/program director/instructor)","1","(3)(a),(b),(c) 
","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Insurance sales & services","Other|Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Indefinite"
"WAC § 284-07-150","http://apps.leg.wa.gov/wac/default.aspx?cite=284-07-150","Ineligible for certification as independent public account (cpa)","1","(5)(a)","See also Rev. Code Wash. (ARCW) § 18.04.295","See Wash. Rev. Code § 9.96A.020 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Accounting","Other|Public corruption offenses","Mandatory/Automatic","Indefinite"
"Rev. Code Wash. (ARCW) § 67.16.060","http://apps.leg.wa.gov/rcw/default.aspx?cite=67.16.060","Revoke horse racing license","1","(1)(a)-(d)
(2) 
","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Gaming, lottery & racing","Other|Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary","Indefinite"
"Rev. Code Wash. (ARCW) § 67.16.050","http://apps.leg.wa.gov/rcw/default.aspx?cite=67.16.050","Deny license to hold horse race meet","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Gaming, lottery & racing","Crimes involving fraud, dishonesty, misrepresentation or money-laundering|Crime of moral turpitude","Mandatory/Automatic","Indefinite"
"WAC § 246-935-135","http://apps.leg.wa.gov/wac/default.aspx?cite=246-935-135","Ineligible for veterinary technician temporary practice permit (conviction in Washington)","1","(1)(a),(c)","","See Wash. Rev. Code § 9.96A.020 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Veterinarians","Any felony|Any misdemeanor","Mandatory/Automatic","Indefinite"
"Rev. Code Wash. (ARCW) § 66.20.310","http://apps.leg.wa.gov/rcw/default.aspx?cite=66.20.310","Suspend/revoke liquor license (conviction of employee for violation of alcohol laws)","1","(4)(a),(b)
(5)","","See Wash. Rev. Code § 9.96A.020 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Alcohol permits, licenses & sales","Any felony|Controlled substances offenses","Discretionary","Indefinite"
"Rev. Code Wash. (ARCW) § 59.18.180","http://apps.leg.wa.gov/rcw/default.aspx?cite=59.18.180","Terminate lease immediately","1","(4)","See also:
§ 59.18.130 (8)","","2023 legislative session and all 2023 regulatory rulemaking","","Housing & residency","Real estate & property","Crimes of violence, including 'person offenses'|Weapons offenses","Discretionary","Indefinite"
"Rev. Code Wash. (ARCW) § 48.56.030","http://apps.leg.wa.gov/rcw/default.aspx?cite=48.56.030","Background check to be stockholder/director/partner/officer/employee of premium finance company","1","(1)
(2)(a)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering|Business licensure & participation","Insurance sales & services","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"WAC § 246-337-050","http://apps.leg.wa.gov/wac/default.aspx?cite=246-337-050","Background check for employment with residential treatment facility","1","(4)(d)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Health care|Adult care, nursing homes & residential care facilities","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Rev. Code Wash. (ARCW) § 46.65.060","http://apps.leg.wa.gov/rcw/default.aspx?cite=46.65.060","Revoke driver's license (7 years for habitual traffic offenders)","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Controlled substances offenses|Motor vehicle offenses","Discretionary (waiver)","Time-limited"
"WAC § 246-324-020","http://apps.leg.wa.gov/wac/default.aspx?cite=246-324-020","Background check for license to operate private alcohol and chemical dependency hospital","1","(1)
(2)(d)","See also:
WAC § 246-324-030","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Health care|Psychiatry, psychology, counseling & mental health services","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Wash. ER 609","https://www.courts.wa.gov/court_rules/?fa=court_rules.list&group=ga&set=ER","Admit evidence of conviction of crime by witness (conviction for felony/crime of dishonesty)","1","(Rule 609)(a)-(d)","","","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights","Judicial evidence & witnesses","Any felony|Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Time-limited"
"WAC § 208-660-400","http://apps.leg.wa.gov/wac/default.aspx?cite=208-660-400","Notify Department of Financial Institutions of conviction (mortgage broker/loan originator)","1","(c)","","","2023 legislative session and all 2023 regulatory rulemaking","","Registration, publication & notification","Banking, lending, securities & finance","Any felony|Any misdemeanor","Mandatory/Automatic","Time-limited"
"Rev. Code Wash. (ARCW) § 46.20.291","http://apps.leg.wa.gov/rcw/default.aspx?cite=46.20.291","Suspend license (conviction for multiple traffic offenses/failure to pay child support)","1","(3)
(8)","","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses|Child Support offenses","Discretionary","Indefinite"
"Rev. Code Wash. (ARCW) § 46.20.215","http://apps.leg.wa.gov/rcw/default.aspx?cite=46.20.215","Notify driver's home state (mandatory for conviction of nonresident for traffic offense)","1","(2)","","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)|Registration, publication & notification","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Indefinite"
"Wash. APR 3","http://www.courts.wa.gov/court_rules/?fa=court_rules.list&group=ga&set=apr","Deny permission to take the bar exam (conviction for felony/serious crime)","1","(a)
(b)
(d)","","See Wash. Rev. Code § 9.96A.020 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering|Occupational & professional licensure & certification","Lawyers, judges & advocates","Any felony","Discretionary","Indefinite"
"Rev. Code Wash. (ARCW) § 46.01.130","http://apps.leg.wa.gov/rcw/default.aspx?cite=46.01.130","Ineligible for employment with Department of Licensing in position relating to enhanced driver's licenses","2","(5)(a)-(d)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Driving & noncommercial motor vehicles|Public employment","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"WAC 4-30-142","http://apps.leg.wa.gov/wac/default.aspx?cite=4-30-142","Ineligible to own interest in accounting firm","1","(8)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Accounting","Any felony|Any misdemeanor","Discretionary","Indefinite"
"WAC § 192-150-220","http://apps.leg.wa.gov/wac/default.aspx?cite=192-150-220","Cancel hourly wage credits for unemployment benefit claims after Jan. 4, 2004 (gross misconduct)","1","(2)(a),(b)","","","2023 legislative session and all 2023 regulatory rulemaking","","Government benefits","Social Security, SSI, unemployment & disability benefits","Any felony|Any misdemeanor","Mandatory/Automatic","Indefinite"
"Rev. Code Wash. (ARCW) § 43.43.825","http://apps.leg.wa.gov/rcw/default.aspx?cite=43.43.825","Notify Department of Health (conviction of health care provider for felony)","1","(1)
(2)","","See Wash. Rev. Code § 9.96A.020 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2023 legislative session and all 2023 regulatory rulemaking","","Registration, publication & notification|Occupational & professional licensure & certification","Health care","Any felony","Mandatory/Automatic","Indefinite"
"WAC § 182-502-0014(2)","http://apps.leg.wa.gov/wac/default.aspx?cite=182-502-0014(2)","Background check for core provider agreement","1","(2)","","","2023 legislative session and all 2023 regulatory rulemaking","","Government contracting & program participation","Health care|Medicaid, Medicare & other public health benefits","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Rev. Code Wash. (ARCW) § 10.77.075","http://apps.leg.wa.gov/rcw/default.aspx?cite=10.77.075","Notify state hospital of convictions","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Registration, publication & notification","Health care","Any felony|Any misdemeanor","Mandatory/Automatic","Indefinite"
"WAC § 468-16-190","http://apps.leg.wa.gov/wac/default.aspx?cite=468-16-190","Revoke qualification of contractor (conviction related to bidding)","1","(1)
(2)(a)","","","2023 legislative session and all 2023 regulatory rulemaking","","Government contracting & program participation|Business licensure & participation","Construction, improvement & repair, engineering, plumbing, HVAC, surveying, design & architecture","Public corruption offenses","Discretionary","Time-limited"
"WAC § 468-16-090","http://apps.leg.wa.gov/wac/default.aspx?cite=468-16-090","Deny contractor prequalification (conviction for crime related to bidding)","1","(10)(b)","","","2023 legislative session and all 2023 regulatory rulemaking","","Government contracting & program participation|Business licensure & participation","Construction, improvement & repair, engineering, plumbing, HVAC, surveying, design & architecture","Public corruption offenses","Discretionary","Time-limited"
"Rev. Code Wash. (ARCW) § 9A.44.130","http://apps.leg.wa.gov/rcw/default.aspx?cite=9A.44.130","Register as sex/kidnapping offender","2","(1)(a),(b)
(2)(a),(b),(c)
(3) 
(4)(a),(b),(c)
(5)(a),(b)
(6)(a),(b),(c)
(7)","See also:
Rev. Code Wash. (ARCW) § 9A.44.140","","2023 legislative session and all 2023 regulatory rulemaking","","Registration, publication & notification","Sex offender registration, residency & proximity","Crimes of violence, including 'person offenses'|Sex offenses","Mandatory/Automatic","Varies"
"Rev. Code Wash. (ARCW) § 9.46.070","http://apps.leg.wa.gov/rcw/default.aspx?cite=9.46.070","Ineligible for gambling license (FBI background check of applicant/owner/employee)","1","(7)","See also:
WAC § 230-03-060","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering|Business licensure & participation","Gaming, lottery & racing","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Rev. Code Wash. (ARCW) § 9.41.173","http://apps.leg.wa.gov/rcw/default.aspx?cite=9.41.173","Ineligible for undocumented firearm license (conviction for felony/crime of violence)","1","(1)
(2)(a)-(d)
(3)","0","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Firearms, weapons & explosives","Any felony|Crimes of violence, including 'person offenses'","Mandatory/Automatic","Indefinite"
"Rev. Code Wash. (ARCW) § 9.41.110","http://apps.leg.wa.gov/rcw/default.aspx?cite=9.41.110","Ineligible for employment with licensed firearm dealer (conviction for felony/crime of violence)","1","(5)(b)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Firearms, weapons & explosives","Any felony|Crimes of violence, including 'person offenses'","Mandatory/Automatic","Indefinite"
"Rev. Code Wash. (ARCW) § 9.41.047","http://apps.leg.wa.gov/rcw/default.aspx?cite=9.41.047","Restoration of firearm rights (relief)","0","(1)(a),(b)
(2)
(3)(a)-(e)
(4)","See also:
Rev. Code Wash. (ARCW) § 9.41.040","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision|Recreational license & participation, including firearms","Firearms, weapons & explosives","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Rev. Code Wash. (ARCW) § 30A.04.405","http://apps.leg.wa.gov/rcw/default.aspx?cite=30A.04.405","Ineligible to acquire control of a bank","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Banking, lending, securities & finance","Other|Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Indefinite"
"Rev. Code Wash. (ARCW) § 29A.84.720","http://apps.leg.wa.gov/rcw/default.aspx?cite=29A.84.720","Remove from office as election official","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Political & civic participation","Public employment|Public office","Election-related offenses","Mandatory/Automatic","Indefinite"
"Rev. Code Wash. (ARCW) § 82.26.150","http://apps.leg.wa.gov/rcw/default.aspx?cite=82.26.150","Deny tobacco product distributor/retailer license","1","(1)(a),(b)
(2)
(3)","See also:
Rev. Code Wash. (ARCW) § 9.96A.020","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Tobacco","Any felony|Any misdemeanor","Discretionary","Indefinite"
"Rev. Code Wash. (ARCW) § 79.125.650","http://apps.leg.wa.gov/rcw/default.aspx?cite=79.125.650","Reject bid to purchase tidelands/shorelands (conviction for crime relating to public lands/natural resources)","1","(1)(e)
(2)","","","2023 legislative session and all 2023 regulatory rulemaking","","Government contracting & program participation|Business licensure & participation","Real estate & property","Other","Discretionary","Indefinite"
"Rev. Code Wash. (ARCW) § 77.15.770","http://apps.leg.wa.gov/rcw/default.aspx?cite=77.15.770","Suspend commercial fishing privilege (conviction for unlawful trade in shark fins)","1","(1)(a),(b)
(2)(a),(b),(c)
(3)(a),(b)","","See Wash. Rev. Code § 9.96A.020 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation|Occupational & professional licensure & certification","Commercial fishing","Recreational license offenses","Mandatory/Automatic","Time-limited"
"Rev. Code Wash. (ARCW) § 26.09.191","http://apps.leg.wa.gov/rcw/default.aspx?cite=26.09.191","Ineligible to reside with a parent subject to custody/parenting plan (person convicted of sex offense)","1","(2)(b), (c), (e), (m), (n)","","","2023 legislative session and all 2023 regulatory rulemaking","","Family & domestic rights|Housing & residency","Child custody, visitation & parental rights","Sex offenses","Discretionary (waiver)","Indefinite"
"Rev. Code Wash. (ARCW) § 2.28.210","http://apps.leg.wa.gov/rcw/default.aspx?cite=2.28.210","Background check for visitation/custody of vulnerable child or adult/letter of guardianship or administration/relief in juvenile proceeding/relief in mental illness proceeding/protection order","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Family & domestic rights|Judicial Rights","Trusts, estates & guardianship","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Rev. Code Wash. (ARCW) § 18.43.105","http://apps.leg.wa.gov/rcw/default.aspx?cite=18.43.105","Deny/suspend/revoke engineer/land surveyor license","1","All","See also:
Rev. Code Wash. (ARCW) § 18.130.160: (1)(a)-(j),(3)","See Wash. Rev. Code § 9.96A.020 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Construction, improvement & repair, engineering, plumbing, HVAC, surveying, design & architecture","Any felony|Any misdemeanor","Discretionary (waiver)","Indefinite"
"Rev. Code Wash. (ARCW) § 18.35.120","http://apps.leg.wa.gov/rcw/default.aspx?cite=18.35.120","Deny/suspend/revoke hearing and speech services licenses (10 years for crimes involving fraud)","1","(1)","","See Wash. Rev. Code § 9.96A.020 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Health care|Audiology, speech & hearing aids","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary","Time-limited"
"Rev. Code Wash. (ARCW) § 18.16.200","http://apps.leg.wa.gov/rcw/default.aspx?cite=18.16.200","Deny/suspend/revoke cosmetologist/barber/manicurist license","1","All","See also:
Rev. Code Wash. (ARCW) § 18.235.110: (1),(3)","See Wash. Rev. Code § 9.96A.020 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Cosmetology, barbering, electrology, tattooing & body art","Any felony|Any misdemeanor","Discretionary (waiver)","Indefinite"
